grid_id,grid_longitude,grid_latitude,park_fraction,original_grid_area_km2,park_area_km2,year,month,LST_C,rainfall_mm,VPD_kPa,soil_moisture_mm,wind_speed_ms,EVI,land_cover,slope_deg,gHM,fire_occurrence,fire_fraction,fire_valid_fraction,full_mapping,predictor_lag_months,land_cover_source_year,human_modification_epoch
KLNP_023_002,4.825000000000001,9.775,1.0,30.46208829722567,30.46208829722567,2002,1,31.91203187250999,0.0,2.5200000000000005,86.35019920318726,2.201434262948207,0.20744282868525896,10,0.21515698872591194,0.08727037048791034,1,0.8249122029930078,1.0,123.9490196078431,1,2001,2000
KLNP_024_002,4.875000000000001,9.775,1.0,30.462088297224817,30.462088297224817,2002,1,31.78691235059764,1.194603765153315,2.499840637450199,81.26175298804782,2.1841035856573705,0.20484780876494021,9,0.19070821685056916,0.040444903001486066,1,0.383313294943998,1.0,123.94509803921568,1,2001,2000
KLNP_025_002,4.925000000000001,9.775,1.0,30.462088297225087,30.462088297225087,2002,1,31.549282868525925,3.055454626501319,2.511752988047809,75.91195219123507,2.170438247011952,0.2025280876494024,10,0.3952773122491166,0.03708247402571587,1,0.8082608007596139,1.0,123.90196078431367,1,2001,2000
KLNP_026_002,4.9750000000000005,9.775,1.0,30.46208829722474,30.46208829722474,2002,1,31.30976095617533,2.845043728551067,2.5364940239043827,70.76215139442232,2.1515139442231077,0.1981671314741036,12,0.37015054961153354,0.03772880537695144,1,1.0,1.0,123.90588235294113,1,2001,2000
KLNP_027_002,5.025,9.775,0.9204023702396371,30.462088297225048,28.037378271215044,2002,1,31.948537735849087,2.38768625934169,2.5662264150943397,71.02735849056604,2.112264150943396,0.1946061320754717,12,0.3211061613767362,0.04418256587155585,1,0.5784505543541688,1.0,114.24705882352941,1,2001,2000
KLNP_028_002,5.075000000000001,9.775,1.0,30.4620882972251,30.4620882972251,2002,1,32.971334661354604,2.7972887417234746,2.5754980079681276,76.93107569721114,2.141474103585657,0.1881382470119522,10,0.3704017034839144,0.05279133212103312,1,0.07723217110675194,1.0,123.94509803921561,1,2001,2000
KLNP_029_002,5.125000000000001,9.775,0.9794245073434819,30.4620882972242,29.835315823162453,2002,1,32.517500000000034,2.88122430823066,2.5768636363636364,83.41090909090909,2.1900454545454546,0.19451295454545456,10,0.3305286809478528,0.043866926160725676,1,0.008921356304748357,1.0,121.32156862745101,1,2001,2000
KLNP_030_002,5.175000000000001,9.775,0.5325956519999914,30.46208829722483,16.223975777941764,2002,1,32.87638655462187,2.9663107034538974,2.58,90.25966386554623,2.1841176470588235,0.19726638655462186,10,0.3204028784256371,0.04518953344526411,1,0.015125452280680947,1.0,66.11372549019606,1,2001,2000
KLNP_002_003,3.7750000000000004,9.825000000000001,0.5213504804403093,30.45749692759652,15.87903065621169,2002,1,36.95322033898308,1.9371187969789667,2.700847457627119,58.04406779661017,2.1825423728813558,0.17839915254237287,9,0.11517886068148096,0.06690250469718949,0,0.0,1.0,64.65098039215688,1,2001,2000
KLNP_003_003,3.825,9.825000000000001,0.9904487010194594,30.457496927595017,30.166588268240655,2002,1,37.78294354838713,0.7651986306713474,2.7055645161290327,62.408064516129045,2.2320161290322584,0.15567842741935486,9,0.17977456456526744,0.07560852320203859,0,0.0,1.0,122.69411764705879,1,2001,2000
KLNP_004_003,3.8750000000000004,9.825000000000001,1.0,30.457496927597035,30.457496927597035,2002,1,38.2533864541833,0.0,2.7149402390438246,68.60756972111555,2.258366533864542,0.1406788844621514,12,0.23735615165929005,0.06160040217566775,0,0.0,1.0,123.94509803921575,1,2001,2000
KLNP_005_003,3.9250000000000003,9.825000000000001,1.0,30.457496927595823,30.457496927595823,2002,1,38.371035856573734,0.0,2.7048605577689244,73.90717131474103,2.240517928286853,0.13901573705179285,12,0.250425774759788,0.058808885544419764,0,0.0,1.0,123.9450980392157,1,2001,2000
KLNP_006_003,3.975,9.825000000000001,1.0,30.457496927596793,30.457496927596793,2002,1,37.390637450199236,0.0,2.688167330677291,79.15697211155381,2.1943027888446216,0.1516597609561753,9,0.2754093643873942,0.05483661623174451,0,0.0,1.0,123.94509803921576,1,2001,2000
KLNP_007_003,4.025,9.825000000000001,1.0,30.457496927597077,30.457496927597077,2002,1,36.82244000000002,0.0,2.67828,85.40960000000001,2.1994000000000002,0.15183780000000002,12,0.19858951751265672,0.055157175779342656,0,0.0,1.0,123.94509803921568,1,2001,2000
KLNP_008_003,4.075000000000001,9.825000000000001,1.0,30.45749692759612,30.45749692759612,2002,1,36.631865079365106,0.32420805522373747,2.670476190476191,90.334126984127,2.2324603174603173,0.14277559523809524,12,0.10431601557577004,0.059330671951766056,0,0.0,1.0,123.9058823529412,1,2001,2000
KLNP_009_003,4.125000000000001,9.825000000000001,0.9697904381586672,30.457496927596402,29.53738929062997,2002,1,36.59398760330582,1.6694536189402431,2.6718595041322315,93.04834710743803,2.2287190082644632,0.14525619834710746,12,0.12764062285687575,0.06309032478669951,1,0.09987923099520186,1.0,120.14509803921571,1,2001,2000
KLNP_020_003,4.675000000000001,9.825000000000001,0.5648482658321291,30.457496927596743,17.20386432114042,2002,1,36.188044871794894,0.7145344897722586,2.6978205128205124,107.0801282051282,2.166730769230769,0.1667753205128205,12,0.6504525324285869,0.295283486135304,1,0.010112359550561799,1.0,69.80392156862744,1,2001,2000
KLNP_021_003,4.7250000000000005,9.825000000000001,1.0,30.457496927596285,30.457496927596285,2002,1,35.10736000000003,0.1448089928627014,2.6529200000000004,105.0772,2.2010400000000003,0.1975046,12,0.5926655624945336,0.21389242887496948,1,0.5095867873188638,1.0,123.94509803921568,1,2001,2000
KLNP_022_003,4.775,9.825000000000001,1.0,30.457496927595752,30.457496927595752,2002,1,32.698366533864565,0.0,2.570557768924303,98.42908366533862,2.1889243027888443,0.21255956175298804,10,0.384380940265897,0.07612224579213625,1,0.6102038232687681,1.0,123.90588235294125,1,2001,2000
KLNP_023_003,4.825000000000001,9.825000000000001,1.0,30.457496927596505,30.457496927596505,2002,1,31.66952191235063,0.0,2.5396414342629487,92.51195219123507,2.1397609561752993,0.20830418326693229,10,0.3279172175848108,0.04467474597977453,1,0.9182750110738467,1.0,123.94509803921572,1,2001,2000
KLNP_024_003,4.875000000000001,9.825000000000001,1.0,30.45749692759603,30.45749692759603,2002,1,31.666334661354615,1.2799959695671659,2.528844621513944,86.50637450199203,2.144900398406374,0.20234482071713145,10,0.32323162438729913,0.03670222086616721,1,0.4288109852559639,1.0,123.94509803921575,1,2001,2000
KLNP_025_003,4.925000000000001,9.825000000000001,1.0,30.45749692759636,30.45749692759636,2002,1,31.65085657370521,3.05195294433381,2.5204780876494026,82.2011952191235,2.1766932270916333,0.20049999999999998,10,0.3757402351192842,0.036248578864383506,1,0.8977085707051525,1.0,123.9058823529412,1,2001,2000
KLNP_026_003,4.9750000000000005,9.825000000000001,1.0,30.457496927596203,30.457496927596203,2002,1,31.563764940239064,2.533445050516926,2.524501992031873,78.32470119521912,2.2183266932270915,0.20023426294820718,12,0.2552000977137254,0.03482885756696837,1,1.0,1.0,123.9058823529412,1,2001,2000
KLNP_027_003,5.025,9.825000000000001,1.0,30.457496927596143,30.457496927596143,2002,1,31.642860000000024,1.9919858450889585,2.54448,78.4248,2.20536,0.1957084,12,0.17354313596448667,0.03429620054364204,1,0.9490286654432702,1.0,123.94509803921575,1,2001,2000
KLNP_028_003,5.075000000000001,9.825000000000001,1.0,30.45749692759678,30.45749692759678,2002,1,31.902330677290873,2.3634288244513404,2.5487250996015933,83.86254980079683,2.217609561752988,0.20198247011952195,10,0.257842380628359,0.03436996272776231,1,0.6937606783522118,1.0,123.9450980392157,1,2001,2000
KLNP_029_003,5.125000000000001,9.825000000000001,1.0,30.457496927596434,30.457496927596434,2002,1,32.03910358565741,2.876172260459201,2.557569721115538,89.92151394422311,2.2574501992031872,0.19744641434262947,12,0.2471787578086105,0.033966264876711415,1,0.31152312851990127,1.0,123.94509803921575,1,2001,2000
KLNP_030_003,5.175000000000001,9.825000000000001,1.0,30.45749692759676,30.45749692759676,2002,1,32.30832000000002,2.748557509422302,2.5607599999999997,98.7756,2.2349599999999996,0.1819414,12,0.2366036765791912,0.03794609509408473,1,0.42808327532746965,1.0,123.94509803921568,1,2001,2000
KLNP_031_003,5.2250000000000005,9.825000000000001,0.9405429613722407,30.45749692759594,28.64658435626701,2002,1,33.21148471615723,2.1558956121253137,2.5767248908296945,113.010480349345,2.1805240174672487,0.17672991266375548,10,0.21678172252328812,0.042984259343303445,1,0.16626278944534192,1.0,116.51764705882356,1,2001,2000
KLNP_032_003,5.275,9.825000000000001,0.5737341904460921,30.45749692759669,17.474507342769023,2002,1,35.24750000000003,1.4955514990366423,2.625384615384616,130.90384615384616,2.1496153846153847,0.17001923076923078,10,0.20219546695220142,0.05168496831678428,0,0.0,1.0,71.1607843137255,1,2001,2000
KLNP_001_004,3.725,9.875,0.8852532647020113,30.45288236325204,26.95851353165517,2002,1,36.38027777777781,1.7828192666724876,2.6810185185185187,51.45370370370371,2.162962962962963,0.18739583333333337,10,0.27121860231951883,0.058626009703234394,1,0.252727597925237,1.0,109.62745098039213,1,2001,2000
KLNP_002_004,3.7750000000000004,9.875,1.0,30.45288236325304,30.45288236325304,2002,1,36.321800000000025,2.145348364830017,2.70436,60.0932,2.183,0.18537579999999998,10,0.2512766208690909,0.056532397344708434,1,0.048442249240121554,1.0,123.85882352941184,1,2001,2000
KLNP_003_004,3.825,9.875,1.0,30.452882363251724,30.452882363251724,2002,1,37.29163346613549,1.0543211142855335,2.7276892430278883,68.84621513944224,2.224342629482072,0.1753093625498008,9,0.13558583875766372,0.04972546578819058,0,0.0,1.0,123.86274509803918,1,2001,2000
KLNP_004_004,3.8750000000000004,9.875,1.0,30.45288236325335,30.45288236325335,2002,1,37.80243027888449,0.0,2.728605577689243,74.82509960159362,2.267290836653386,0.15181274900398406,10,0.09809291759423029,0.04412476814897412,0,0.0,1.0,123.90588235294122,1,2001,2000
KLNP_005_004,3.9250000000000003,9.875,1.0,30.452882363251746,30.452882363251746,2002,1,37.52083665338648,0.0,2.7146215139442234,80.70597609561753,2.299760956175299,0.1513581673306773,10,0.196323445836649,0.05126723485342059,0,0.0,1.0,123.90196078431367,1,2001,2000
KLNP_006_004,3.975,9.875,1.0,30.45288236325335,30.45288236325335,2002,1,36.72880000000003,0.0,2.70704,86.49960000000002,2.26596,0.1567702,10,0.2211638441090331,0.05682309272966973,1,0.017978097107045638,1.0,123.89803921568631,1,2001,2000
KLNP_007_004,4.025,9.875,1.0,30.452882363252797,30.452882363252797,2002,1,36.34428286852593,0.0,2.709203187250996,92.7358565737052,2.2313545816733074,0.15032430278884465,10,0.193443037024186,0.054386405312285134,1,0.21607165463982786,1.0,123.90588235294115,1,2001,2000
KLNP_008_004,4.075000000000001,9.875,1.0,30.45288236325257,30.45288236325257,2002,1,37.01027888446218,0.0,2.7121912350597612,96.8386454183267,2.2481673306772914,0.1467996015936255,10,0.18518786523705175,0.05968677062465221,1,0.049232230489156245,1.0,123.8627450980392,1,2001,2000
KLNP_009_004,4.125000000000001,9.875,1.0,30.452882363252762,30.452882363252762,2002,1,37.62318725099605,1.4336072215995943,2.7171713147410363,98.60597609561755,2.2411952191235067,0.13899521912350601,10,0.18184230270652846,0.05947494179922708,1,0.24143060610856146,1.0,123.90196078431374,1,2001,2000
KLNP_022_004,4.775,9.875,0.9710751995840105,30.452882363252495,29.572038818803808,2002,1,33.38377510040163,0.0,2.621004016064257,100.45020080321285,2.189598393574297,0.21685140562248997,10,0.33764527282600837,0.09507198769404705,1,0.6168422425883041,1.0,120.23921568627455,1,2001,2000
KLNP_023_004,4.825000000000001,9.875,1.0,30.452882363252858,30.452882363252858,2002,1,31.87583665338648,0.0,2.5956175298804776,96.3211155378486,2.126972111553785,0.2171101593625498,12,0.3353588951368057,0.039790639438595905,1,0.9389460357651528,1.0,123.90196078431372,1,2001,2000
KLNP_024_004,4.875000000000001,9.875,1.0,30.452882363252115,30.452882363252115,2002,1,31.627788844621538,1.2274834720262018,2.5729083665338646,90.87051792828684,2.1147011952191233,0.20830099601593627,9,0.365321210091122,0.035371771727900105,1,0.6849917711102671,1.0,123.90588235294122,1,2001,2000
KLNP_025_004,4.925000000000001,9.875,1.0,30.452882363252563,30.452882363252563,2002,1,31.78138888888891,2.9664409794504683,2.554047619047619,86.47142857142858,2.1455952380952383,0.20873432539682543,9,0.3232852521597121,0.032343988794656026,1,0.5062529681810987,1.0,123.86274509803921,1,2001,2000
KLNP_026_004,4.9750000000000005,9.875,1.0,30.45288236325242,30.45288236325242,2002,1,31.874701195219146,2.535241235299889,2.544462151394422,83.41354581673305,2.21601593625498,0.21056832669322711,9,0.28416669320622295,0.03170393146129243,1,0.2821909134082634,1.0,123.8627450980392,1,2001,2000
KLNP_027_004,5.025,9.875,1.0,30.452882363252243,30.452882363252243,2002,1,31.77206000000002,1.9879619889259337,2.5449200000000003,83.456,2.26316,0.21019420000000003,10,0.18941705719874596,0.030622226662933825,1,0.5179933533786992,1.0,123.90196078431376,1,2001,2000
KLNP_028_004,5.075000000000001,9.875,1.0,30.45288236325322,30.45288236325322,2002,1,31.75585657370521,2.273710996506223,2.5468924302788842,88.19362549800796,2.279681274900398,0.20983645418326693,10,0.1685643439571456,0.030509125144476908,1,0.9108086722582689,1.0,123.90196078431367,1,2001,2000
KLNP_029_004,5.125000000000001,9.875,1.0,30.452882363252257,30.452882363252257,2002,1,32.41221115537851,2.7760178035948857,2.5617928286852587,94.69840637450199,2.283585657370518,0.1855930278884462,10,0.21699259031564802,0.03249995075017808,1,0.24829878145276152,1.0,123.90196078431376,1,2001,2000
KLNP_030_004,5.175000000000001,9.875,1.0,30.45288236325275,30.45288236325275,2002,1,33.381235059760975,2.6736171283569945,2.5733067729083667,104.67290836653386,2.2470517928286857,0.1556589641434263,10,0.1885677411424786,0.03608433638079707,1,0.37156602101531844,1.0,123.90588235294113,1,2001,2000
KLNP_031_004,5.2250000000000005,9.875,1.0,30.45288236325174,30.45288236325174,2002,1,34.26376000000003,2.133583697795868,2.6018,118.5728,2.1811599999999998,0.16463860000000002,10,0.09291431628480028,0.03933529591560364,1,0.1543186423505572,1.0,123.85882352941181,1,2001,2000
KLNP_032_004,5.275,9.875,0.7169004783768949,30.452882363253327,21.831685934171613,2002,1,35.40600529100532,1.55501727830796,2.6375661375661377,131.8756613756614,2.1650793650793654,0.17229259259259258,10,0.0903161911667008,0.050521031692229885,1,0.004904559915164371,1.0,88.75294117647056,1,2001,2000
KLNP_001_005,3.725,9.925,1.0,30.448244607706542,30.448244607706542,2002,1,38.36404761904766,0.3706318802303738,2.7020238095238094,54.1015873015873,2.1656349206349206,0.15480317460317464,12,0.20375153373965316,0.0530452292323822,0,0.0,1.0,123.94509803921571,1,2001,2000
KLNP_002_005,3.7750000000000004,9.925,1.0,30.448244607707334,30.448244607707334,2002,1,37.983100000000036,0.44420007896423336,2.7338799999999996,64.5084,2.16956,0.16412839999999998,9,0.26793573879929317,0.054200764685869214,0,0.0,1.0,123.90196078431386,1,2001,2000
KLNP_003_005,3.825,9.925,1.0,30.448244607705963,30.448244607705963,2002,1,36.67239043824704,0.21873610143167563,2.74605577689243,73.9617529880478,2.2059760956175296,0.1795613545816733,9,0.22958395075740434,0.05478555853089013,1,0.09659450563362453,1.0,123.90588235294122,1,2001,2000
KLNP_004_005,3.8750000000000004,9.925,1.0,30.44824460770769,30.44824460770769,2002,1,37.752031872509995,0.0,2.7415936254980076,80.13984063745022,2.258525896414343,0.15112330677290836,10,0.1706501202936394,0.0509018471160258,1,0.006802505853318984,1.0,123.9450980392158,1,2001,2000
KLNP_005_005,3.9250000000000003,9.925,1.0,30.448244607706467,30.448244607706467,2002,1,37.74760956175303,1.0058495817906352,2.730677290836654,86.43625498007968,2.307250996015936,0.1515199203187251,10,0.11741336229133208,0.06311664338487079,1,0.04337921214997626,1.0,123.94117647058826,1,2001,2000
KLNP_006_005,3.975,9.925,1.0,30.448244607707533,30.448244607707533,2002,1,37.74928286852594,2.0333053258310754,2.72601593625498,92.09521912350598,2.3082470119521914,0.15155836653386454,10,0.12201530806996733,0.07597425232330958,1,0.0516041257988989,1.0,123.9450980392158,1,2001,2000
KLNP_007_005,4.025,9.925,1.0,30.448244607706858,30.448244607706858,2002,1,39.37476095617532,1.040394292884614,2.7472908366533866,98.4796812749004,2.2674900398406375,0.12871633466135457,10,0.1986037013298742,0.060983689986169334,0,0.0,1.0,123.94509803921571,1,2001,2000
KLNP_008_005,4.075000000000001,9.925,1.0,30.44824460770672,30.44824460770672,2002,1,39.38796812749006,0.0,2.763784860557769,103.17928286852589,2.25003984063745,0.13544880478087648,10,0.2655269237889995,0.05081118194386363,0,0.0,1.0,123.90588235294122,1,2001,2000
KLNP_009_005,4.125000000000001,9.925,1.0,30.4482446077064,30.4482446077064,2002,1,39.07000000000003,1.3728700280189514,2.757,104.33999999999999,2.245,0.13794,10,0.22895331409529934,0.0547884814441204,0,0.0,1.0,123.94117647058833,1,2001,2000
KLNP_010_005,4.175000000000001,9.925,0.9898882118618065,30.448244607706542,30.140358409053523,2002,1,39.724314516129056,2.429317518828376,2.7491129032258064,105.12782258064516,2.2682258064516123,0.12453588709677418,10,0.17296343302452322,0.05674482663235966,1,0.06527164522941065,1.0,122.56470588235291,1,2001,2000
KLNP_023_005,4.825000000000001,9.925,0.6352116619844704,30.448244607707178,19.34108006177137,2002,1,35.05880116959067,0.0,2.665964912280702,97.34736842105262,2.1628070175438596,0.19340000000000002,12,0.24968412411262633,0.24834645121243962,1,0.06985202531014896,1.0,78.70980392156864,1,2001,2000
KLNP_024_005,4.875000000000001,9.925,0.9577324985096599,30.448244607706794,29.161273383372308,2002,1,36.063353413654646,0.31093731845717826,2.660803212851405,93.30963855421687,2.1610040160642567,0.18543072289156626,12,0.19856856628328126,0.29560909756874465,1,0.1511785513570697,1.0,118.62352941176466,1,2001,2000
KLNP_025_005,4.925000000000001,9.925,0.9568252308668777,30.448244607707316,29.133648676260716,2002,1,36.37359756097563,1.6384879040524243,2.6366666666666667,89.5979674796748,2.1709349593495935,0.18845000000000003,9,0.21487778010263994,0.2940196528939939,1,0.4659587137753075,1.0,118.54117647058827,1,2001,2000
KLNP_026_005,4.9750000000000005,9.925,0.8507797348691302,30.448244607706428,25.9047494745749,2002,1,36.160000000000025,2.6493589413904512,2.6073008849557526,87.08274336283188,2.2023893805309736,0.19198628318584074,12,0.22990748758241775,0.2660058895950165,1,0.5533821724740617,1.0,105.45490196078435,1,2001,2000
KLNP_027_005,5.025,9.925,0.9971420339479522,30.448244607706453,30.361224558273182,2002,1,34.80928853754943,2.061758241163412,2.577826086956522,87.54426877470357,2.2624505928853758,0.19822529644268774,12,0.31976911617433845,0.20205776735757414,1,0.6053927017499288,1.0,123.47843137254901,1,2001,2000
KLNP_028_005,5.075000000000001,9.925,1.0,30.4482446077076,30.4482446077076,2002,1,32.41234000000002,2.343607802391052,2.56552,93.10839999999999,2.28696,0.20468279999999997,10,0.31820795976941807,0.09684968094527721,1,0.6728152882364109,1.0,123.94509803921571,1,2001,2000
KLNP_029_005,5.125000000000001,9.925,1.0,30.448244607706435,30.448244607706435,2002,1,31.831494023904405,2.7635896215400844,2.574701195219123,100.70677290836653,2.2782868525896416,0.202453187250996,12,0.18697842339062906,0.040362037629245284,1,0.7135670442321076,1.0,123.9450980392158,1,2001,2000
KLNP_030_005,5.175000000000001,9.925,1.0,30.448244607707277,30.448244607707277,2002,1,32.49942231075699,2.492078525611604,2.590398406374502,109.62111553784862,2.2475298804780874,0.19846932270916337,12,0.08732683790566896,0.05109315502097407,1,0.3512940580902359,1.0,123.94509803921571,1,2001,2000
KLNP_031_005,5.2250000000000005,9.925,0.8636287332893405,30.44824460770616,26.295978921437268,2002,1,34.276278026905864,2.0302364355780083,2.61457399103139,120.18609865470853,2.199506726457399,0.19353811659192824,10,0.07197347735481498,0.08598560716271936,0,0.0,1.0,106.94117647058826,1,2001,2000
KLNP_001_006,3.725,9.975000000000001,1.0,30.44358366448838,30.44358366448838,2002,1,38.03888888888891,0.0,2.7160317460317462,57.41468253968254,2.1996825396825397,0.17216666666666666,12,0.23256458615377426,0.05540127423961485,0,0.0,1.0,123.90588235294116,1,2001,2000
KLNP_002_006,3.7750000000000004,9.975000000000001,1.0,30.44358366448883,30.44358366448883,2002,1,38.61047808764943,0.0,2.752390438247012,68.57171314741036,2.184223107569721,0.15920358565737053,12,0.22765833270114808,0.05328589977614907,0,0.0,1.0,123.85882352941185,1,2001,2000
KLNP_003_006,3.825,9.975000000000001,1.0,30.443583664487225,30.443583664487225,2002,1,38.332520000000024,0.0,2.7579200000000004,78.816,2.18464,0.14384,12,0.2137004831890135,0.054498220890760424,1,0.1952825708405889,1.0,123.86274509803921,1,2001,2000
KLNP_004_006,3.8750000000000004,9.975000000000001,1.0,30.443583664488752,30.443583664488752,2002,1,38.37079681274903,0.0,2.752589641434263,85.67011952191235,2.2212350597609563,0.13259561752988047,9,0.14645259580110925,0.05334877831289968,0,0.0,1.0,123.90588235294122,1,2001,2000
