grid_id,grid_longitude,grid_latitude,park_fraction,original_grid_area_km2,park_area_km2,year,month,LST_C,rainfall_mm,VPD_kPa,soil_moisture_mm,wind_speed_ms,EVI,land_cover,slope_deg,gHM,fire_occurrence,fire_fraction,fire_valid_fraction,full_mapping,predictor_lag_months,land_cover_source_year,human_modification_epoch
KLNP_024_000,4.875000000000001,9.675,0.8432128000687731,30.47120143835844,25.69370708629785,2007,1,33.39632743362836,0.9998164092544961,2.3140707964601774,88.55221238938056,2.2605309734513277,0.2089,10,0.3509770086041556,0.21367533953316442,1,0.17779607725707447,1.0,104.76862745098039,1,2006,2005
KLNP_025_000,4.925000000000001,9.675,0.7324432047907675,30.471201438359014,22.31842443533672,2007,1,31.264698492462337,2.438746291788379,2.2853768844221105,79.56281407035176,2.2635175879396985,0.22614170854271357,9,0.22141575294917976,0.09747661957189666,1,0.27029587837546837,1.0,91.05490196078435,1,2006,2005
KLNP_005_001,3.9250000000000003,9.725000000000001,0.5569525973039369,30.46665646863755,16.96848345137447,2007,1,36.183012820512836,0.0,2.3829487179487177,70.36025641025641,2.337307692307692,0.16365833333333332,9,0.2258473218487266,0.17120142777760824,0,0.0,1.0,69.2078431372549,1,2006,2005
KLNP_006_001,3.975,9.725000000000001,0.6878483911274467,30.466656468638586,20.95644063498567,2007,1,35.98694148936172,0.0,2.38,73.26223404255319,2.3542021276595744,0.16218244680851066,10,0.22102201146082104,0.12339323798709725,0,0.0,1.0,85.38039215686275,1,2006,2005
KLNP_007_001,4.025,9.725000000000001,0.9465547011561526,30.46665646863802,28.838356908898827,2007,1,35.36397959183677,0.0,2.367265306122449,81.00244897959183,2.3411020408163266,0.1667626530612245,9,0.20483960859994083,0.0940841865782835,0,0.0,1.0,117.30980392156862,1,2006,2005
KLNP_020_001,4.675000000000001,9.725000000000001,0.5961574757358352,30.466656468638988,18.162925014454675,2007,1,33.66106060606063,0.0,2.3851515151515152,153.33030303030304,2.254545454545455,0.17916515151515153,10,0.7003567872660524,0.2677280902862549,1,0.025099285146942017,1.0,74.05882352941177,1,2006,2005
KLNP_021_001,4.7250000000000005,9.725000000000001,0.8367941931729057,30.466656468638305,25.49432121835028,2007,1,34.90371681415931,0.0,2.3617699115044246,135.61769911504425,2.3028761061946903,0.2028050884955752,10,0.5414821142647622,0.24925670304657085,1,0.13014914102322067,1.0,103.86274509803921,1,2006,2005
KLNP_022_001,4.775,9.725000000000001,0.9971982713675143,30.466656468638252,30.38129716487396,2007,1,32.97891304347829,0.0,2.3294861660079054,117.3284584980237,2.331106719367589,0.22486225296442686,10,0.20207639958919626,0.22545439723452085,1,0.04144567599326705,1.0,123.47843137254905,1,2006,2005
KLNP_023_001,4.825000000000001,9.725000000000001,1.0,30.466656468638853,30.466656468638853,2007,1,30.935720000000035,0.0,2.302,106.2108,2.31324,0.2478834,9,0.24901125095625806,0.1717283563911915,1,0.41820425989809135,1.0,123.90980392156865,1,2006,2005
KLNP_024_001,4.875000000000001,9.725000000000001,1.0,30.466656468638245,30.466656468638245,2007,1,30.19636000000003,1.0501175079345701,2.2676,94.8816,2.29264,0.2458192,9,0.32244187976168287,0.07856106060743331,1,0.7977592100265855,1.0,123.90588235294125,1,2006,2005
